gene_id	lsv_id	seqid	junction0	mean_dpsi_per_lsv_junction	probability_changing	flanks	start	stop	strand
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2959342	-0.3255	0.9626	2959098-2959498	2959098	2959498	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2959342	-0.3255	0.9626	2959142-2959542	2959142	2959542	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2970917-2971317	2970917	2971317	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971006-2971406	2971006	2971406	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971038-2971438	2971038	2971438	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971048-2971448	2971048	2971448	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971070-2971470	2971070	2971470	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971076-2971476	2971076	2971476	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971084-2971484	2971084	2971484	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971131-2971531	2971131	2971531	-
ENSG00000124570.21	ENSG00000124570.21:t:2959168-2959342	chr6	2971248	-0.3255	0.9626	2971154-2971554	2971154	2971554	-
ENSG00000204632.13	ENSG00000204632.13:s:29830378-29830410	chr6	29830410	0.4945	1.0	29830178-29830578	29830178	29830578	+
ENSG00000204632.13	ENSG00000204632.13:s:29830378-29830410	chr6	29830410	0.4945	1.0	29830210-29830610	29830210	29830610	+
ENSG00000204632.13	ENSG00000204632.13:s:29830378-29830410	chr6	29830410	0.4945	1.0	29830353-29830753	29830353	29830753	+
ENSG00000204632.13	ENSG00000204632.13:s:29830378-29830410	chr6	29830410	0.4945	1.0	29830400-29830800	29830400	29830800	+
ENSG00000204632.13	ENSG00000204632.13:s:29830378-29830410	chr6	29830768	0.4945	1.0	29830568-29830968	29830568	29830968	+
ENSG00000124588.22	ENSG00000124588.22:s:3012544-3012674	chr6	3012674	-0.2823	0.9852	3012344-3012744	3012344	3012744	+
ENSG00000124588.22	ENSG00000124588.22:s:3012544-3012674	chr6	3012674	-0.2823	0.9852	3012361-3012761	3012361	3012761	+
ENSG00000124588.22	ENSG00000124588.22:s:3012544-3012674	chr6	3012674	-0.2823	0.9852	3012474-3012874	3012474	3012874	+
ENSG00000124588.22	ENSG00000124588.22:s:3012544-3012674	chr6	3015530	-0.2823	0.9852	3015330-3015730	3015330	3015730	+
ENSG00000124588.22	ENSG00000124588.22:s:3012544-3012674	chr6	3015530	-0.2823	0.9852	3015443-3015843	3015443	3015843	+
ENSG00000204576.12	ENSG00000204576.12:s:30557280-30557450	chr6	30557450	-0.4213	0.9996	30557080-30557480	30557080	30557480	+
ENSG00000204576.12	ENSG00000204576.12:s:30557280-30557450	chr6	30557450	-0.4213	0.9996	30557095-30557495	30557095	30557495	+
ENSG00000204576.12	ENSG00000204576.12:s:30557280-30557450	chr6	30557450	-0.4213	0.9996	30557114-30557514	30557114	30557514	+
ENSG00000204576.12	ENSG00000204576.12:s:30557280-30557450	chr6	30557450	-0.4213	0.9996	30557116-30557516	30557116	30557516	+
ENSG00000204576.12	ENSG00000204576.12:s:30557280-30557450	chr6	30557450	-0.4213	0.9996	30557147-30557547	30557147	30557547	+
ENSG00000204576.12	ENSG00000204576.12:s:30557280-30557450	chr6	30557450	-0.4213	0.9996	30557250-30557650	30557250	30557650	+
ENSG00000204576.12	ENSG00000204576.12:t:30561834-30562124	chr6	30561508	0.4138	0.9963	30561128-30561528	30561128	30561528	+
ENSG00000204576.12	ENSG00000204576.12:t:30561834-30562124	chr6	30561508	0.4138	0.9963	30561308-30561708	30561308	30561708	+
ENSG00000204576.12	ENSG00000204576.12:t:30561834-30562124	chr6	30561834	0.4138	0.9963	30561634-30562034	30561634	30562034	+
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	30643011	0.3267	0.9535	30642811-30643211	30642811	30643211	+
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	30643529	-0.3267	0.9535	30643329-30643729	30643329	30643729	+
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	30645895	0.3267	0.9535	30645695-30646095	30645695	30646095	+
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	30645895	0.3267	0.9535	30645774-30646174	30645774	30646174	+
ENSG00000137343.18	ENSG00000137343.18:s:30642768-30643011	chr6	30645895	0.3267	0.9535	30645867-30646267	30645867	30646267	+
ENSG00000146112.12	ENSG00000146112.12:s:30687114-30687895	chr6	30686046	-0.353	0.9767	30685846-30686246	30685846	30686246	-
ENSG00000146112.12	ENSG00000146112.12:s:30687114-30687895	chr6	30687114	-0.353	0.9767	30686914-30687314	30686914	30687314	-
ENSG00000146112.12	ENSG00000146112.12:s:30687114-30687895	chr6	30687114	-0.353	0.9767	30686958-30687358	30686958	30687358	-
ENSG00000146112.12	ENSG00000146112.12:s:30687114-30687895	chr6	30687114	-0.353	0.9767	30686993-30687393	30686993	30687393	-
ENSG00000146112.12	ENSG00000146112.12:s:30687114-30687895	chr6	30687114	-0.353	0.9767	30687016-30687416	30687016	30687416	-
ENSG00000137337.16	ENSG00000137337.16:t:30707384-30707454	chr6	30707454	0.3045	0.961	30707184-30707584	30707184	30707584	-
ENSG00000137337.16	ENSG00000137337.16:t:30707384-30707454	chr6	30707454	0.3045	0.961	30707254-30707654	30707254	30707654	-
ENSG00000137337.16	ENSG00000137337.16:t:30707384-30707454	chr6	30707454	0.3045	0.961	30707366-30707766	30707366	30707766	-
ENSG00000137337.16	ENSG00000137337.16:t:30707384-30707454	chr6	30707566	0.3045	0.961	30707485-30707885	30707485	30707885	-
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30881125	-0.4211	0.9975	30880770-30881170	30880770	30881170	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30881125	-0.4211	0.9975	30880787-30881187	30880787	30881187	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30881125	-0.4211	0.9975	30880835-30881235	30880835	30881235	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30881125	-0.4211	0.9975	30880866-30881266	30880866	30881266	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30881125	-0.4211	0.9975	30880925-30881325	30880925	30881325	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30881125	-0.4211	0.9975	30881095-30881495	30881095	30881495	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884153-30884553	30884153	30884553	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884319-30884719	30884319	30884719	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884338-30884738	30884338	30884738	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884347-30884747	30884347	30884747	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884350-30884750	30884350	30884750	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884351-30884751	30884351	30884751	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884356-30884756	30884356	30884756	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884451-30884851	30884451	30884851	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884507-30884907	30884507	30884907	+
ENSG00000204580.14	ENSG00000204580.14:t:30884353-30884827	chr6	30884538	-0.4211	0.9975	30884510-30884910	30884510	30884910	+
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157089	0.5786	1.0	31156744-31157144	31156744	31157144	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157089	0.5786	1.0	31156823-31157223	31156823	31157223	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157089	0.5786	1.0	31156889-31157289	31156889	31157289	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157089	0.5786	1.0	31156955-31157355	31156955	31157355	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157385	0.5786	1.0	31157158-31157558	31157158	31157558	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157385	0.5786	1.0	31157185-31157585	31157185	31157585	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31157385	0.5786	1.0	31157300-31157700	31157300	31157700	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157799-31158199	31157799	31158199	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157811-31158211	31157811	31158211	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157873-31158273	31157873	31158273	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157881-31158281	31157881	31158281	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157939-31158339	31157939	31158339	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157960-31158360	31157960	31158360	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157967-31158367	31157967	31158367	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157971-31158371	31157971	31158371	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157972-31158372	31157972	31158372	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157989-31158389	31157989	31158389	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157991-31158391	31157991	31158391	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31157994-31158394	31157994	31158394	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158001-31158401	31158001	31158401	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158003-31158403	31158003	31158403	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158005-31158405	31158005	31158405	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158009-31158409	31158009	31158409	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158014-31158414	31158014	31158414	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158017-31158417	31158017	31158417	-
ENSG00000204536.15	ENSG00000204536.15:t:31157023-31157155	chr6	31158167	-0.4048	0.9999	31158038-31158438	31158038	31158438	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31540534	0.2965	0.9842	31540214-31540614	31540214	31540614	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31540534	0.2965	0.9842	31540334-31540734	31540334	31540734	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31540534	0.2965	0.9842	31540336-31540736	31540336	31540736	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31540534	0.2965	0.9842	31540366-31540766	31540366	31540766	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31540534	0.2965	0.9842	31540464-31540864	31540464	31540864	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541633-31542033	31541633	31542033	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541737-31542137	31541737	31542137	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541750-31542150	31541750	31542150	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541781-31542181	31541781	31542181	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541786-31542186	31541786	31542186	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541789-31542189	31541789	31542189	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541791-31542191	31541791	31542191	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541801-31542201	31541801	31542201	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541803-31542203	31541803	31542203	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541817-31542217	31541817	31542217	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541818-31542218	31541818	31542218	-
ENSG00000198563.14	ENSG00000198563.14:s:31541950-31542448	chr6	31541950	0.2965	0.9842	31541948-31542348	31541948	31542348	-
ENSG00000204463.14	ENSG00000204463.14:t:31644082-31644227	chr6	31644194	-0.2827	0.961	31643882-31644282	31643882	31644282	-
ENSG00000204463.14	ENSG00000204463.14:t:31644082-31644227	chr6	31644194	-0.2827	0.961	31643994-31644394	31643994	31644394	-
ENSG00000204463.14	ENSG00000204463.14:t:31644082-31644227	chr6	31644194	-0.2827	0.961	31644000-31644400	31644000	31644400	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644027-31644427	31644027	31644427	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644107-31644507	31644107	31644507	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644116-31644516	31644116	31644516	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644117-31644517	31644117	31644517	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644214-31644614	31644214	31644614	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644294-31644694	31644294	31644694	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644325-31644725	31644325	31644725	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644414	0.2872	0.9745	31644402-31644802	31644402	31644802	-
ENSG00000204463.14	ENSG00000204463.14:s:31644494-31644629	chr6	31644525	0.2872	0.9745	31644429-31644829	31644429	31644829	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33297115	-0.3115	0.9922	33296832-33297232	33296832	33297232	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33297115	-0.3115	0.9922	33296903-33297303	33296903	33297303	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33297115	-0.3115	0.9922	33296915-33297315	33296915	33297315	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33297115	-0.3115	0.9922	33297014-33297414	33297014	33297414	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33298455	-0.3115	0.9922	33298201-33298601	33298201	33298601	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33298455	-0.3115	0.9922	33298255-33298655	33298255	33298655	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33298455	-0.3115	0.9922	33298321-33298721	33298321	33298721	-
ENSG00000237441.10	ENSG00000237441.10:t:33297032-33297115	chr6	33298455	-0.3115	0.9922	33298451-33298851	33298451	33298851	-
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35259727	0.3583	0.9669	35259328-35259728	35259328	35259728	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35259727	0.3583	0.9669	35259404-35259804	35259404	35259804	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35259727	0.3583	0.9669	35259527-35259927	35259527	35259927	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35259727	0.3583	0.9669	35259535-35259935	35259535	35259935	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35259727	0.3583	0.9669	35259574-35259974	35259574	35259974	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35259727	0.3583	0.9669	35259641-35260041	35259641	35260041	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35281056	0.3583	0.9669	35280856-35281256	35280856	35281256	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35281056	0.3583	0.9669	35280905-35281305	35280905	35281305	+
ENSG00000065029.15	ENSG00000065029.15:t:35281056-35281224	chr6	35281056	0.3583	0.9669	35281024-35281424	35281024	35281424	+
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	42110291	-0.3708	0.98	42110016-42110416	42110016	42110416	-
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	42110291	-0.3708	0.98	42110091-42110491	42110091	42110491	-
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	42126843	0.3708	0.98	42126643-42127043	42126643	42127043	-
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	42128672	0.3708	0.98	42128472-42128872	42128472	42128872	-
ENSG00000188112.9	ENSG00000188112.9:s:42128672-42128778	chr6	42128672	0.3708	0.98	42128578-42128978	42128578	42128978	-
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059431-43059831	43059431	43059831	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059447-43059847	43059447	43059847	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059452-43059852	43059452	43059852	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059453-43059853	43059453	43059853	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059485-43059885	43059485	43059885	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059657-43060057	43059657	43060057	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43059685	-0.4387	0.9942	43059683-43060083	43059683	43060083	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43060605	0.3679	0.9718	43060318-43060718	43060318	43060718	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43060605	0.3679	0.9718	43060405-43060805	43060405	43060805	+
ENSG00000137171.15	ENSG00000137171.15:t:43061062-43061593	chr6	43061311	0.3679	0.9718	43061111-43061511	43061111	43061511	+
ENSG00000112715.26	ENSG00000112715.26:s:43778889-43778937	chr6	43778918	-0.3484	0.9905	43778564-43778964	43778564	43778964	+
ENSG00000112715.26	ENSG00000112715.26:s:43778889-43778937	chr6	43778918	-0.3484	0.9905	43778689-43779089	43778689	43779089	+
ENSG00000112715.26	ENSG00000112715.26:s:43778889-43778937	chr6	43778918	-0.3484	0.9905	43778718-43779118	43778718	43779118	+
ENSG00000112715.26	ENSG00000112715.26:s:43778889-43778937	chr6	43778918	-0.3484	0.9905	43778737-43779137	43778737	43779137	+
ENSG00000112715.26	ENSG00000112715.26:t:43781956-43782087	chr6	43780803	0.5538	1.0	43780532-43780932	43780532	43780932	+
ENSG00000112715.26	ENSG00000112715.26:t:43781956-43782087	chr6	43780803	0.5538	1.0	43780585-43780985	43780585	43780985	+
ENSG00000112715.26	ENSG00000112715.26:t:43781956-43782087	chr6	43780803	0.5538	1.0	43780603-43781003	43780603	43781003	+
ENSG00000112715.26	ENSG00000112715.26:t:43781956-43782087	chr6	43780803	0.5538	1.0	43780654-43781054	43780654	43781054	+
ENSG00000112715.26	ENSG00000112715.26:t:43781956-43782087	chr6	43781956	0.5538	1.0	43781756-43782156	43781756	43782156	+
