gene	flanks	mean_dpsi_per_lsv_junction	H3K4me3	H3K27me3	H3K9me3	H3K27ac	A1CF	ANKHD1	BRUNOL4	BRUNOL5	BRUNOL6	CNOT4	CPEB2	CPEB4	DAZAP1	ENOX1	ESRP2	FMR1	FUS	FXR1	FXR2	G3BP2	HNRNPA1	HNRNPA1L2	HNRNPA2B1	HNRNPC	HNRNPCL1	HNRNPF	HNRNPH1	HNRNPH2	HNRNPK	HNRNPL	HNRNPM	HNRNPU	HNRPLL	HuR	IGF2BP2	IGF2BP3	KHDRBS1	KHDRBS2	KHDRBS3	LIN28A	MATR3	MBNL1	MSI1	PABPC1	PABPC3	PABPC4	PABPC5	PABPN1	PCBP1	PCBP2	PPRC1	PTBP1	PUM2	QKI	RALY	RBFOX1	RBM24	RBM28	RBM3	RBM4	RBM41	RBM42	RBM45	RBM46	RBM5	RBM6	RBM8A	RBMS1	RBMS3	SAMD4A	SART3	SFPQ	SNRNP70	SNRPA	SRSF1	SRSF10	SRSF2	SRSF7	SRSF9	TARDBP	TIA1	TUT1	U2AF2	YBX1	YBX2	ZC3H10	ZC3H14	ZCRB1	ZNF638
BANF1	66002313-66002713	-0.2893	0.0735	0.0	0.0	0.10457	1.0	1.0	0.00902	0.0082	0.00141	1.0	6.78e-05	0.000194	1.0	1.0	3.53e-05	0.00311	1.0	1.0	1.0	1.0	0.0169	0.0277	0.0134	0.000275	0.000265	0.000508	0.000577	0.000968	1.0	1.0	0.0203	1.0	1.0	0.00214	1.0	1.0	1.0	1.0	1.0	0.0496	1.0	0.000233	1.0	1.0	0.00463	1.0	1.0	1.0	1.0	1.0	1.0	0.00323	1.0	1.0	5.53e-05	1.0	0.00129	0.0304	1.0	1.0	1.0	1.0	0.0462	0.0194	0.00159	1.0	1.0	1.0	1.0	0.0112	1.0	0.00503	0.0041	1.0	0.000298	1.0	0.00485	0.000587	0.0077	0.00157	5.83e-05	1.0	0.000563	0.00632	0.00473	1.0	0.000775	1.0	1.0
BANF1	66003129-66003529	-0.2893	0.0735	0.0	0.0	0.0	1.0	1.0	0.00902	0.0082	0.00141	1.0	6.78e-05	0.000194	1.0	1.0	3.53e-05	0.00311	1.0	1.0	1.0	1.0	0.0169	0.0277	0.0134	0.000275	0.000265	0.000508	0.000577	0.000968	1.0	1.0	0.0203	1.0	1.0	0.00214	1.0	1.0	1.0	1.0	1.0	0.0496	1.0	0.000233	1.0	1.0	0.00463	1.0	1.0	1.0	1.0	1.0	1.0	0.00323	1.0	1.0	5.53e-05	1.0	0.00129	0.0304	1.0	1.0	1.0	1.0	0.0462	0.0194	0.00159	1.0	1.0	1.0	1.0	0.0112	1.0	0.00503	0.0041	1.0	0.000298	1.0	0.00485	0.000587	0.0077	0.00157	5.83e-05	1.0	0.000563	0.00632	0.00473	1.0	0.000775	1.0	1.0
BANF1	66003135-66003535	-0.2893	0.0735	0.0	0.0	0.0	0.000166	0.00294	1.0	1.0	1.0	0.0115	0.000473	0.00131	0.000113	1.0	0.0194	1.0	1.0	1.0	1.0	0.017	0.000997	0.00712	0.00171	0.0018	0.00165	0.0248	1.0	1.0	1.0	1.0	0.00695	0.00122	1.0	0.000971	1.0	1.0	0.000958	0.00221	0.00401	0.0138	0.0292	0.0115	0.000407	1.0	1.0	0.0223	0.0441	0.0178	1.0	1.0	1.0	0.0134	5.1e-05	0.0122	0.000836	1.0	1.0	1.0	1.0	1.0	4.54e-05	0.00404	1.0	0.00298	1.0	1.0	1.0	2.37e-05	5.51e-06	1.0	1.0	1.0	1.0	1.0	0.000865	0.0107	1.0	0.00328	1.0	0.0138	0.00101	0.00115	0.00322	1.0	1.0	1.0	0.000991	5.01e-05	0.00338
BANF1	66002839-66003239	-0.2893	0.0735	0.0	0.0	0.10457	1.0	1.0	1.0	1.0	1.0	1.0	6.78e-05	0.000194	1.0	1.0	1.0	1.0	0.0292	1.0	1.0	0.0105	0.0146	1.0	1.0	0.000275	0.000265	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0249	0.00214	1.0	1.0	0.0077	0.0247	0.0107	1.0	1.0	0.0008	0.0345	0.00882	0.00751	0.00248	0.00202	0.0119	0.0073	1.0	1.0	0.00323	1.0	1.0	5.53e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0462	0.0194	0.00249	0.0117	1.0	1.0	1.0	1.0	0.00861	1.0	0.00176	1.0	0.0126	1.0	0.0315	0.0252	0.0139	1.0	5.83e-05	1.0	0.000563	0.00632	0.00473	1.0	0.000775	1.0	0.00787
BANF1	66002870-66003270	-0.2893	0.0735	0.0	0.0	0.10457	1.0	1.0	0.00902	0.00714	0.00141	1.0	6.78e-05	0.000194	1.0	1.0	3.53e-05	0.00311	1.0	1.0	1.0	1.0	0.0169	0.0277	0.0134	0.000275	0.000265	0.000508	0.000577	0.000968	1.0	1.0	0.0203	1.0	1.0	0.00214	1.0	1.0	1.0	1.0	1.0	0.0496	1.0	0.000233	1.0	1.0	0.00463	1.0	1.0	1.0	1.0	1.0	1.0	0.000655	1.0	1.0	5.53e-05	1.0	0.00129	0.0304	1.0	1.0	1.0	1.0	0.0462	0.0194	0.00159	1.0	1.0	1.0	1.0	0.0112	1.0	0.00503	0.0041	0.00685	0.000298	1.0	0.00485	0.000587	0.0077	0.000935	5.83e-05	1.0	0.000563	0.00632	0.00473	1.0	0.000775	1.0	1.0
BANF1	66003173-66003573	-0.2893	0.0735	0.0	0.0	0.0	1.0	0.0143	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00993	1.0	0.0424	1.0	0.0166	1.0	0.0133	0.0167	1.0	1.0	1.0	0.00815	1.0	0.000233	0.00215	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	1.0	1.0	1.0	1.0	0.0401	0.000997	0.000193	0.000356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.09e-06	0.00804	1.0	1.0	1.0	1.0	0.0315	2.98e-05	1.0	1.0	0.00101	1.0	1.0	1.0	1.0	1.0	1.0	0.00225	1.0	0.0054	1.0	1.0	0.000694	1.0	0.0074	1.0	0.00135	1.0	1.0	1.0
RIPOR1	67537397-67537797	0.4411	-0.91611	0.87621	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0458	1.0	8.84e-05	0.0193	0.00301	1.0	0.0287	1.0	0.00358	0.00458	0.00657	1.0	1.0	0.000508	1.0	0.011	1.0	1.0	0.000287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00826	0.00226	1.0	1.0	1.0	1.0	0.0177	1.0	1.0	0.000178	1.0	1.0	1.0	1.0	1.0	1.0	0.000563	1.0	1.0	0.000971	1.0	1.0	1.0	1.0	1.0	1.0	0.00181	0.0252	1.0	0.0138	1.0	1.0	1.0	1.0	1.0	0.00161	1.0	1.0	1.0
RIPOR1	67538224-67538624	0.4411	-0.91611	0.87621	0.0	0.0	1.0	1.0	1.0	1.0	0.0258	1.0	0.0451	1.0	0.0458	1.0	8.84e-05	0.0193	0.00301	1.0	0.0287	1.0	0.00358	0.00458	0.00657	1.0	1.0	0.000508	1.0	0.011	1.0	1.0	0.000287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00826	0.00161	1.0	1.0	1.0	1.0	0.0177	1.0	1.0	0.000178	1.0	1.0	1.0	1.0	1.0	1.0	0.000563	1.0	1.0	0.000971	1.0	1.0	1.0	1.0	1.0	1.0	0.00181	1.0	1.0	0.0138	1.0	1.0	1.0	1.0	1.0	0.00161	1.0	1.0	1.0
RIPOR1	67538264-67538664	0.4411	-0.91611	0.87621	0.0	0.0	1.0	1.0	1.0	1.0	0.0258	1.0	0.0451	1.0	0.0458	1.0	8.84e-05	0.0193	0.00301	1.0	0.0287	1.0	0.00358	0.00458	0.00657	1.0	1.0	0.000508	1.0	0.011	1.0	1.0	0.000287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00826	0.00156	1.0	1.0	1.0	1.0	0.0177	1.0	1.0	0.000178	1.0	1.0	1.0	1.0	1.0	1.0	0.000563	1.0	1.0	0.000971	1.0	1.0	1.0	1.0	1.0	1.0	0.00181	1.0	1.0	0.0138	1.0	1.0	1.0	1.0	1.0	0.00161	1.0	1.0	1.0
RIPOR1	67538271-67538671	0.4411	-0.91611	0.87621	0.0	0.0	0.000687	1.0	7.19e-06	4.54e-06	0.00734	1.0	0.000281	0.000573	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.02	0.00167	1.0	1.0	0.000249	0.000265	0.0317	1.0	1.0	1.0	0.000381	1.0	1.0	0.0214	0.00281	1.0	1.0	0.0148	0.0221	0.0271	1.0	0.0164	0.00838	1.0	1.0	1.0	1.0	0.015	1.0	0.0445	0.0045	1.0	0.000448	0.00582	0.00308	0.000615	0.00076	0.000178	0.0425	1.0	1.0	0.000637	1.0	1.0	1.0	1.0	0.00833	1.0	0.00462	0.0239	1.0	1.0	1.0	1.0	1.0	0.00982	1.0	0.0104	1.0	1.0	6.51e-05	0.000673	1.0	0.000602	1.0	1.0	1.0	0.0016	0.00787	0.022
RIPOR1	67537254-67537654	0.4411	-0.91611	0.87621	0.0	0.0	1.0	0.0143	1.0	1.0	0.00314	1.0	1.0	1.0	1.0	1.0	0.00926	1.0	0.0424	1.0	0.00956	1.0	0.0133	0.0167	1.0	1.0	1.0	0.00815	1.0	0.000233	0.00215	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0184	1.0	1.0	1.0	1.0	1.0	0.0401	0.000997	0.000193	0.000356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.09e-06	1.0	1.0	1.0	1.0	1.0	0.0315	2.98e-05	1.0	1.0	0.00101	1.0	1.0	1.0	1.0	1.0	1.0	0.00225	1.0	0.0054	0.00379	1.0	0.000694	1.0	0.0074	1.0	0.00135	1.0	1.0	1.0
RIPOR1	67537273-67537673	0.4411	-0.91611	0.87621	0.0	0.0	1.0	1.0	1.0	1.0	0.0258	1.0	0.0451	1.0	0.0458	1.0	8.84e-05	0.0193	0.00301	1.0	0.0287	1.0	0.00358	0.00458	0.00657	1.0	1.0	0.000508	1.0	0.011	1.0	1.0	0.000287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00557	0.00156	1.0	1.0	1.0	1.0	0.0177	1.0	1.0	0.000178	1.0	1.0	1.0	1.0	1.0	1.0	0.000563	1.0	1.0	0.00776	1.0	1.0	1.0	1.0	1.0	1.0	0.00181	1.0	1.0	0.0138	1.0	1.0	1.0	1.0	1.0	0.00363	1.0	1.0	1.0
RIPOR1	67538344-67538744	0.4411	-0.91611	0.87621	0.0	0.0	1.0	1.0	1.0	1.0	0.0258	1.0	0.0451	1.0	0.0458	1.0	8.84e-05	0.0193	0.00301	1.0	0.0287	1.0	0.00358	0.00458	0.00657	0.0433	1.0	0.000508	1.0	0.011	1.0	1.0	0.000287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00557	0.00156	1.0	1.0	1.0	1.0	0.0177	1.0	1.0	0.000178	1.0	1.0	1.0	1.0	1.0	1.0	0.000563	1.0	1.0	0.00776	1.0	1.0	1.0	1.0	1.0	1.0	0.00181	1.0	1.0	0.0138	1.0	1.0	0.0212	1.0	1.0	0.0052	1.0	1.0	1.0
RIPOR1	67538350-67538750	0.4411	-0.91611	0.87621	0.0	0.0	1.0	1.0	1.0	1.0	0.0258	1.0	0.0451	1.0	0.0458	1.0	8.84e-05	0.0193	0.00301	1.0	0.0287	1.0	0.00358	0.00458	0.00657	0.0433	1.0	0.000508	1.0	0.011	1.0	1.0	0.000287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00198	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00557	0.00156	1.0	1.0	1.0	1.0	0.0177	1.0	1.0	0.000178	1.0	1.0	1.0	1.0	1.0	1.0	0.000563	1.0	1.0	0.00776	1.0	1.0	1.0	1.0	1.0	1.0	0.00181	1.0	1.0	0.0138	1.0	1.0	0.0212	1.0	1.0	0.0052	1.0	1.0	1.0
RIPOR1	67538357-67538757	0.4411	-0.91611	0.87621	0.0	0.0	0.000687	1.0	7.19e-06	4.54e-06	0.00734	1.0	0.000281	0.000573	0.000702	1.0	1.0	1.0	1.0	1.0	1.0	0.02	0.00167	1.0	1.0	0.000249	0.000265	0.0317	1.0	1.0	1.0	0.000381	1.05e-05	1.0	0.0214	2.75e-05	1.0	1.0	0.00668	0.00483	0.00501	1.0	0.00373	0.000942	0.00478	1.0	1.0	1.0	0.015	1.0	1.0	1.0	1.0	0.000448	0.00582	0.00308	0.000615	0.00076	0.000178	1.0	1.0	1.0	0.000637	1.0	1.0	1.0	1.0	1.0	1.0	0.0447	1.0	1.0	1.0	1.0	0.0152	1.0	0.00982	1.0	0.0227	1.0	1.0	6.51e-05	0.000673	0.0113	0.000602	1.0	1.0	1.0	3.46e-05	0.00787	0.0051
BPTF	67874820-67875220	0.5693	0.0	0.0	0.0	0.0	0.000465	1.0	0.00751	0.0052	0.00484	0.0365	0.00569	0.000822	1.0	1.0	1.0	1.0	1.0	1.0	0.0198	1.0	0.000694	0.0121	0.00182	0.000697	0.000726	0.00697	0.000557	1.0	1.0	0.000164	0.0196	0.000889	1.0	0.017	0.0267	0.0321	0.0133	0.0333	0.00873	0.0227	0.00421	0.000942	0.00366	1.0	0.0105	1.0	0.0253	0.00167	1.0	1.0	1.0	0.000525	0.00156	0.0348	0.000225	1.0	0.0214	1.0	1.0	1.0	0.000608	0.0258	0.00283	0.0274	0.00181	0.0287	1.0	0.000239	0.000113	1.0	1.0	0.00726	1.0	1.0	0.00314	1.0	0.0027	0.00105	0.0169	0.00497	0.000201	0.00121	0.00241	0.00119	0.000422	1.0	0.00315	0.000417	0.0282
BPTF	67875356-67875756	-0.4349	0.0	0.0	0.0	0.0	1.0	1.0	0.0087	0.0074	0.0292	0.0365	0.0114	0.0088	1.0	1.0	0.00147	1.0	1.0	1.0	0.0198	1.0	0.00936	0.0121	0.0139	0.00776	0.00959	0.00911	0.000557	1.0	1.0	0.000164	0.0181	0.000889	1.0	1.0	0.0267	0.0321	0.0102	0.0315	0.043	0.0227	0.00778	0.00091	1.0	1.0	0.000997	1.0	1.0	0.00167	1.0	1.0	1.0	0.00507	0.0178	1.0	0.0292	0.0389	1.0	1.0	1.0	1.0	0.00343	0.0153	0.00283	1.0	0.00181	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0128	1.0	0.000551	0.00105	0.0169	0.00497	0.00753	1.0	0.0185	0.00119	0.000422	1.0	1.0	1.0	1.0
BPTF	67875544-67875944	-0.5614	0.0	0.0	0.0	0.0	0.00437	1.0	1.0	1.0	1.0	0.0149	0.000457	0.00131	0.001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00575	1.0	1.0	0.00156	0.0018	1.0	1.0	1.0	1.0	0.00357	1.0	1.0	1.0	0.00612	0.00445	0.00633	0.00122	0.00392	0.00449	0.0227	0.0033	0.00815	0.00595	0.000372	0.000731	9.69e-05	0.00225	0.00306	1.0	1.0	1.0	0.000196	0.0328	0.000842	0.00332	1.0	1.0	1.0	1.0	1.0	1.35e-05	0.0267	1.0	0.00514	1.0	0.0167	1.0	0.000341	0.00155	1.0	0.00036	1.0	1.0	1.0	0.000298	0.000675	0.0149	0.00539	1.0	0.0167	0.00303	0.00666	0.00131	0.00332	0.0033	1.0	0.00749	0.000519	1.0
BPTF	67885928-67886328	0.5693	0.0	0.0	0.0	0.0	0.000118	1.0	0.000783	0.000968	1.0	1.0	5.05e-05	0.000188	0.00412	0.00954	1.0	1.0	1.0	0.0161	1.0	1.0	0.000468	1.0	0.0144	0.000357	0.000343	0.0168	0.0233	1.0	1.0	0.000195	0.0154	1.0	0.000596	0.000549	0.00826	1.0	0.00577	0.005	0.014	0.0104	0.00646	0.00621	0.000625	0.0021	0.00175	0.00143	0.0193	0.0355	1.0	1.0	1.0	0.00323	0.0267	0.00944	0.000257	1.0	1.0	1.0	1.0	1.0	0.000971	0.0227	1.0	0.00207	0.0112	1.0	1.0	0.0111	0.00929	0.0234	0.00203	0.032	1.0	0.0296	0.00121	1.0	0.00188	0.00539	1.0	0.00322	0.000251	0.00121	0.00046	0.00119	0.00722	1.0	0.000388	0.00158	1.0
BPTF	67891644-67892044	0.3531	0.0	0.0	0.0	0.0	0.000166	0.0154	1.0	1.0	1.0	0.0115	8.67e-05	0.000182	0.000113	1.0	0.0194	1.0	1.0	1.0	1.0	0.017	0.000585	0.00712	0.011	0.000266	0.000265	0.0248	0.0116	1.0	1.0	1.0	0.00695	0.00122	1.0	7.84e-05	1.0	1.0	0.000958	0.00221	0.00401	0.0138	0.0292	0.00621	0.0189	0.00483	0.00065	0.0059	0.00962	0.00188	1.0	1.0	1.0	0.004	0.000151	0.0122	6.89e-05	1.0	1.0	1.0	1.0	1.0	4.54e-05	0.00404	1.0	0.00275	1.0	1.0	1.0	5.6e-05	7.81e-05	1.0	0.00469	1.0	1.0	1.0	0.000865	0.0107	0.0207	0.00328	1.0	0.0138	6.08e-05	0.00115	0.000581	1.0	1.0	1.0	0.000181	5.01e-05	0.00338
BPTF	67874720-67875120	0.5693	0.0	0.0	0.0	0.0	0.00193	1.0	2.01e-07	8.12e-08	1.26e-05	0.0149	1.5e-05	7.75e-05	0.001	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00575	1.0	1.0	5.14e-05	5.49e-05	0.00156	1.0	0.0041	1.0	0.00354	0.00024	0.0387	0.00611	2.39e-05	0.00924	0.0108	0.0211	1.0	1.0	0.0227	0.022	0.00065	0.00595	0.0207	0.0105	0.0472	0.00225	0.0166	1.0	1.0	1.0	0.000525	0.00478	0.000842	1.46e-05	1.0	4.19e-06	1.0	1.0	1.0	0.00101	0.0267	1.0	1.0	1.0	0.0167	1.0	0.000341	0.00155	1.0	0.0202	0.000822	1.0	0.00169	0.000298	0.000675	0.0088	0.00539	1.0	1.65e-06	1.84e-05	1.0	1.79e-05	0.00332	0.0033	1.0	2.9e-05	0.00272	0.000319
BPTF	67886116-67886516	0.5693	0.0	0.0	0.0	0.0	0.000118	1.0	0.000783	0.000968	0.0221	1.0	0.000994	0.00151	0.00412	0.00954	1.0	1.0	1.0	1.0	1.0	1.0	0.000468	1.0	0.0144	0.000508	0.000623	0.0168	0.0233	1.0	1.0	0.00123	0.0154	1.0	1.0	0.000971	0.00348	0.0177	0.013	0.00697	0.00424	0.0104	0.0124	0.00639	0.000625	0.00104	0.00168	0.000997	0.000889	0.0155	1.0	1.0	1.0	0.004	0.000792	0.0301	0.00131	1.0	0.0119	0.0451	1.0	1.0	0.00186	0.0351	1.0	0.00207	0.0112	1.0	1.0	0.0276	0.00929	0.0234	0.00101	0.032	1.0	0.0296	0.00121	1.0	0.00188	0.0139	1.0	0.00288	0.00104	1.0	0.00139	0.00119	0.0104	1.0	0.00356	0.00272	1.0
BPTF	67891762-67892162	0.3531	0.0	0.0	0.0	0.0	0.00602	1.0	0.000783	0.000968	0.0221	1.0	0.000994	0.00151	0.00412	0.00954	1.0	1.0	1.0	1.0	1.0	1.0	3.82e-06	1.0	6.81e-05	0.000508	0.000623	0.0168	0.0233	1.0	1.0	0.0492	1.0	1.0	1.0	0.00804	0.00348	0.0177	0.013	0.00697	0.00424	0.0104	0.0124	0.00815	0.000625	0.00104	0.00168	0.000997	0.000889	0.0155	1.0	1.0	1.0	0.004	0.000792	1.0	0.00131	1.0	0.0119	0.0438	1.0	1.0	0.0185	0.0351	1.0	0.00207	0.0112	1.0	1.0	0.0276	0.0196	0.0234	0.00101	1.0	1.0	0.0296	0.00121	1.0	0.00188	1.0	1.0	0.00288	0.00104	0.00395	0.00139	0.00119	0.0104	1.0	0.00416	0.00272	1.0
BPTF	67891834-67892234	0.3531	0.0	0.0	0.0	0.0	0.000637	0.0154	1.0	1.0	1.0	0.0115	8.67e-05	0.000182	0.0391	1.0	0.0194	1.0	1.0	1.0	1.0	0.017	0.000585	1.0	0.011	0.000266	0.000265	0.0248	0.00175	1.0	1.0	1.0	0.00174	0.00122	1.0	7.84e-05	0.0409	0.0445	0.000958	0.00221	0.00401	1.0	0.0292	0.0018	0.0189	0.00483	0.00065	0.00147	0.00962	0.00188	1.0	1.0	1.0	0.004	0.000151	0.0122	6.89e-05	1.0	1.0	1.0	1.0	1.0	0.0119	1.0	1.0	0.00275	1.0	1.0	1.0	5.6e-05	7.81e-05	1.0	0.00469	1.0	1.0	1.0	0.000865	0.0301	0.0207	0.00241	0.00607	0.0138	6.08e-05	0.0255	0.000581	1.0	1.0	1.0	0.000181	5.01e-05	0.00338
CBWD3	68248697-68249097	0.4187	0.0	0.0	0.0	0.0	0.000637	1.0	0.000819	0.00228	1.0	0.00109	0.000281	0.000214	0.0036	0.0283	1.0	1.0	1.0	1.0	1.0	1.0	0.0087	0.00031	0.0144	0.00014	0.000119	0.00416	1.0	1.0	1.0	1.0	0.000287	0.000195	1.0	1.05e-05	1.0	0.0321	0.0026	0.00392	0.00135	1.0	0.00258	0.00712	0.00944	0.00341	0.0032	0.000883	1.0	0.0217	1.0	1.0	1.0	0.000184	0.000401	1.0	2.43e-05	0.00693	1.0	1.0	1.0	1.0	0.00226	1.0	1.0	0.00774	1.0	1.0	1.0	0.00321	3.94e-05	1.0	0.00341	1.0	1.0	1.0	0.000865	1.0	0.0109	1.0	1.0	0.00369	2.8e-05	0.00763	3.87e-05	1.0	1.0	1.0	2.23e-05	0.00171	0.000585
CBWD3	68256721-68257121	-0.4187	0.0	0.0	0.0	0.0	0.000128	1.0	3.76e-05	4.34e-05	1.0	1.0	0.000655	0.000201	0.0458	1.0	0.0072	1.0	1.0	1.0	1.0	0.0113	7.62e-05	0.0305	0.0011	0.000525	0.000551	0.0227	1.0	1.0	1.0	0.0213	0.000131	0.00174	1.0	0.000385	0.000981	0.00491	0.000697	0.00091	0.00194	1.0	0.00358	0.00307	0.0272	8e-05	0.000264	7.5e-05	0.0014	0.00106	1.0	1.0	1.0	0.000542	0.00288	0.0157	0.000477	1.0	0.00374	0.0193	1.0	1.0	0.00459	0.00358	1.0	0.0327	1.0	1.0	1.0	1.0	1.0	1.0	7.72e-05	0.00343	1.0	1.0	1.0	0.00111	1.0	0.0322	1.0	0.00116	0.000608	1.0	8.13e-05	1.0	0.0138	1.0	0.000181	7.09e-05	0.000765
CBWD3	68258332-68258732	0.4187	0.0	0.0	0.0	0.0	0.000128	1.0	3.76e-05	4.34e-05	1.0	1.0	0.000655	0.000201	0.0458	1.0	0.0072	1.0	1.0	1.0	1.0	0.0113	7.62e-05	0.0305	0.0011	0.000525	0.000551	0.0227	1.0	1.0	1.0	0.0213	0.000131	0.00174	1.0	0.000247	0.000981	0.00491	0.000697	0.00091	0.00194	1.0	0.00358	0.00307	0.0272	8e-05	0.000264	7.5e-05	0.0014	0.00106	1.0	1.0	1.0	0.000542	0.00288	0.0195	0.000477	1.0	0.00232	0.0193	1.0	1.0	0.00273	0.00358	1.0	0.0327	1.0	1.0	1.0	1.0	0.0196	1.0	7.72e-05	0.0029	1.0	1.0	1.0	0.00111	1.0	0.0322	1.0	0.00116	0.000608	1.0	8.13e-05	1.0	0.0138	1.0	0.000181	0.000243	0.000765
CBWD3	68258369-68258769	0.4187	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0366	1.0	1.0	0.00286	0.00231	0.000423	1.0	3.58e-05	0.00278	0.000346	0.013	0.00892	0.0363	0.0382	0.000739	3.3e-05	6.92e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00141	0.000984	0.015	0.0291	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000268	0.000862	1.0	1.0	0.0253	1.0	1.0	0.00262	1.0	0.00161	1.0	1.0	1.0	1.0	0.00166	1.0	2.98e-05	1.0	1.0	1.0	1.0	1.0	1.0	1.0	2.09e-05	1.0	0.00103	0.000587	0.000926	0.0138	0.0227	1.0	1.0	1.0	1.0	0.00141	1.0	1.0	1.0
CBWD3	68248606-68249006	0.4187	0.0	0.0	0.0	0.0	0.00358	1.0	0.000819	0.00228	1.0	0.00109	0.000281	0.000214	0.0036	0.0283	1.0	1.0	1.0	1.0	1.0	1.0	0.0087	0.00031	0.0144	0.00014	0.000119	0.00416	1.0	1.0	1.0	1.0	0.000287	0.000195	1.0	1.05e-05	1.0	0.0321	0.0026	0.00392	0.00277	1.0	0.00258	0.00712	0.013	0.00341	0.0032	0.000883	1.0	0.0217	1.0	0.0248	1.0	0.000184	0.000401	1.0	2.43e-05	0.00693	1.0	1.0	1.0	1.0	0.00226	1.0	1.0	0.00774	1.0	1.0	1.0	0.00321	3.94e-05	1.0	0.00341	1.0	1.0	1.0	0.000865	1.0	0.0109	1.0	1.0	0.00369	2.8e-05	0.00911	3.87e-05	1.0	1.0	1.0	2.23e-05	0.00171	0.000585
CBWD3	68256780-68257180	-0.4187	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0366	1.0	1.0	0.00286	0.0114	0.000423	1.0	0.00378	0.00278	0.000346	0.013	0.00892	0.0363	0.0382	0.000739	3.3e-05	0.0008	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00141	0.000984	0.015	0.0291	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.000268	0.000862	1.0	1.0	0.0253	1.0	1.0	0.00262	1.0	0.00161	1.0	1.0	1.0	1.0	0.00166	1.0	2.98e-05	0.0353	1.0	1.0	1.0	1.0	1.0	1.0	2.09e-05	1.0	0.00103	0.000587	0.000926	0.0138	0.0227	1.0	1.0	1.0	1.0	0.00141	1.0	1.0	1.0
CBWD3	68248831-68249231	0.4187	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00286	0.0114	0.000423	1.0	0.00378	0.00278	0.000346	0.013	0.00892	0.0323	0.0321	0.000739	3.3e-05	0.0008	0.00246	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.00141	0.000984	0.00815	0.0291	1.0	0.0204	1.0	1.0	1.0	4.39e-05	8e-05	0.000268	0.000862	1.0	1.0	1.0	1.0	1.0	0.00262	1.0	0.00161	0.042	1.0	1.0	1.0	0.00166	1.0	2.98e-05	0.0353	1.0	0.0491	1.0	1.0	1.0	1.0	2.09e-05	1.0	0.00103	0.000587	0.000926	1.0	1.0	1.0	0.0255	1.0	1.0	0.00141	1.0	1.0	1.0
